CustomerID,Churn_Probability,Churn_Risk_Level
18182,0.7344377112339796,Moderate Risk
18183,0.6091489442401145,Moderate Risk
18184,0.31716537188900684,Low Risk
18185,0.8879394642430016,High Risk
18186,0.24602179286244164,Low Risk
18187,0.5148472769337886,Moderate Risk
18188,0.6716317329428835,Moderate Risk
18189,0.47390172381863993,Moderate Risk
18190,0.4067388544582462,Moderate Risk
18191,0.4907091509539237,Moderate Risk
18192,0.6504211783010002,Moderate Risk
18193,0.776022987539482,High Risk
18194,0.45809486046086734,Moderate Risk
18195,0.30486404657988164,Low Risk
18196,0.4947803045875278,Moderate Risk
18197,0.7801535385585296,High Risk
18198,0.7210250836929427,Moderate Risk
18199,0.7074125565709398,Moderate Risk
18200,0.7078342663711049,Moderate Risk
18201,0.8290953077167111,High Risk
18202,0.7067671881563802,Moderate Risk
18203,0.23220228830405856,Low Risk
18204,0.6581201940769271,Moderate Risk
18205,0.48927382290829946,Moderate Risk
18206,0.5442135528822167,Moderate Risk
18207,0.3881366916419113,Low Risk
18208,0.5219918463059273,Moderate Risk
18209,0.5099624308731551,Moderate Risk
18210,0.8314652484907558,High Risk
18211,0.49625294709499707,Moderate Risk
18212,0.24681705642325386,Low Risk
18213,0.4293234801922356,Moderate Risk
18214,0.43518703742306447,Moderate Risk
18215,0.8573928478409981,High Risk
18216,0.6871299584003425,Moderate Risk
18217,0.7374107875253113,Moderate Risk
18218,0.44141445494618314,Moderate Risk
18219,0.714853198183519,Moderate Risk
18220,0.7794384097985237,High Risk
18221,0.8375179482955756,High Risk
18222,0.4476895192705617,Moderate Risk
18223,0.5600015419569864,Moderate Risk
18224,0.8232619760840875,High Risk
18225,0.35423970146237577,Low Risk
18226,0.8921515193666832,High Risk
18227,0.816274584881862,High Risk
18228,0.6883950316357792,Moderate Risk
18229,0.6111862820599426,Moderate Risk
18230,0.7431090236765886,Moderate Risk
18231,0.6365433307687514,Moderate Risk
18232,0.4547391802255023,Moderate Risk
18233,0.46001264710705225,Moderate Risk
18234,0.6002045747500724,Moderate Risk
18235,0.7719703167791538,High Risk
18236,0.46566283833766803,Moderate Risk
18237,0.3727645823625895,Low Risk
18238,0.5027356058714736,Moderate Risk
18239,0.5042230377767081,Moderate Risk
18240,0.6375131117290543,Moderate Risk
18241,0.8154781466112588,High Risk
18242,0.4585203703993278,Moderate Risk
18243,0.3823455716452825,Low Risk
18244,0.8703624543408125,High Risk
18245,0.7886014583256631,High Risk
18246,0.8124147207290101,High Risk
18247,0.6711430892540868,Moderate Risk
18248,0.821315667972716,High Risk
18249,0.7230845939914474,Moderate Risk
18250,0.6711495970975189,Moderate Risk
18251,0.6065441927430227,Moderate Risk
18252,0.6645888150433468,Moderate Risk
18253,0.7806089280465988,High Risk
18254,0.3985664887126296,Low Risk
18255,0.6696096157267527,Moderate Risk
18256,0.8554901818141628,High Risk
18257,0.5055557171675988,Moderate Risk
18258,0.6099046021414352,Moderate Risk
18259,0.7193108642343058,Moderate Risk
18260,0.6187697983104817,Moderate Risk
18261,0.4947508217287635,Moderate Risk
18262,0.7559422339128153,High Risk
18263,0.7737459238948,High Risk
18264,0.8645465263315205,High Risk
18265,0.5425502216096969,Moderate Risk
18266,0.5316540929860222,Moderate Risk
18267,0.35040190996477666,Low Risk
18268,0.4254353471230909,Moderate Risk
18269,0.6352066391114977,Moderate Risk
18270,0.49481715821200806,Moderate Risk
18271,0.31119343544555705,Low Risk
18272,0.5357296282633176,Moderate Risk
18273,0.7825878246466021,High Risk
18274,0.778680964957844,High Risk
18275,0.6923250240901108,Moderate Risk
18276,0.7479414124838771,Moderate Risk
18277,0.6264584468663892,Moderate Risk
18278,0.7702526802904245,High Risk
18279,0.579664297650267,Moderate Risk
18280,0.7373708185623739,Moderate Risk
18281,0.5742941703498982,Moderate Risk
18282,0.4501334250221543,Moderate Risk
18283,0.545499071895053,Moderate Risk
18284,0.4867760807125012,Moderate Risk
18285,0.6800009942047126,Moderate Risk
18286,0.5080617995848337,Moderate Risk
18287,0.2912811013756064,Low Risk
18288,0.6051726524490417,Moderate Risk
18289,0.4171801441406904,Moderate Risk
18290,0.6246771083155725,Moderate Risk
18291,0.5256197602534894,Moderate Risk
18292,0.34345639593714616,Low Risk
18293,0.826787621575503,High Risk
18294,0.671644738686258,Moderate Risk
18295,0.7263282796851949,Moderate Risk
18296,0.8650369333612618,High Risk
18297,0.5777886172923113,Moderate Risk
18298,0.3944111256163477,Low Risk
18299,0.6057369408443954,Moderate Risk
18300,0.304475965281397,Low Risk
18301,0.6415978933361547,Moderate Risk
18302,0.563229930823569,Moderate Risk
18303,0.7352491863989133,Moderate Risk
18304,0.33573720033884774,Low Risk
18305,0.7107603265122399,Moderate Risk
18306,0.7663306711051313,High Risk
18307,0.6308398592444673,Moderate Risk
18308,0.4270892669709907,Moderate Risk
18309,0.8253300594650289,High Risk
18310,0.6130199616204766,Moderate Risk
18311,0.6687268036777393,Moderate Risk
18312,0.8272418386380254,High Risk
18313,0.32285929567453964,Low Risk
18314,0.7611618117805967,High Risk
18315,0.46988666816631014,Moderate Risk
18316,0.7860150067126123,High Risk
18317,0.6066959229078637,Moderate Risk
18318,0.8119033662839418,High Risk
18319,0.2633418704838237,Low Risk
18320,0.5206982588160685,Moderate Risk
18321,0.3100770580904347,Low Risk
18322,0.46677262573204475,Moderate Risk
18323,0.7750179581084156,High Risk
18324,0.7009161325708476,Moderate Risk
18325,0.4182074366630855,Moderate Risk
18326,0.757486491058098,High Risk
18327,0.7631853191474145,High Risk
18328,0.7708453065810559,High Risk
18329,0.5253141664544124,Moderate Risk
18330,0.8555156968245916,High Risk
18331,0.7435259744941664,Moderate Risk
18332,0.8248250205068223,High Risk
18333,0.7601214643800123,High Risk
18334,0.43139431892180696,Moderate Risk
18335,0.8607447546041407,High Risk
18336,0.3597106083092101,Low Risk
18337,0.5354101217711281,Moderate Risk
18338,0.40466661385381203,Moderate Risk
18339,0.45345415381530013,Moderate Risk
18340,0.412101616217776,Moderate Risk
18341,0.8536106862830493,High Risk
18342,0.7458086712266246,Moderate Risk
18343,0.6033399633561146,Moderate Risk
18344,0.6306574334734181,Moderate Risk
18345,0.4035431443847246,Moderate Risk
18346,0.8305237515298671,High Risk
18347,0.39701708021315774,Low Risk
18348,0.7721807212185613,High Risk
18349,0.3587180571611847,Low Risk
18350,0.41393818066913135,Moderate Risk
18351,0.48377730681264314,Moderate Risk
18352,0.8500981762147232,High Risk
18353,0.550963004802529,Moderate Risk
18354,0.6111862820599426,Moderate Risk
18355,0.3694457681522685,Low Risk
18356,0.5769491220574229,Moderate Risk
18357,0.3133529766769572,Low Risk
18358,0.41776895579799667,Moderate Risk
18359,0.38909816346718307,Low Risk
18360,0.8692169180978209,High Risk
18361,0.3095341218414766,Low Risk
18362,0.6740695494368635,Moderate Risk
18363,0.5516129947804027,Moderate Risk
18364,0.6670137051643088,Moderate Risk
18365,0.34098330808386906,Low Risk
18366,0.4207063832329796,Moderate Risk
18367,0.34346969393872795,Low Risk
18368,0.4244104545237853,Moderate Risk
18369,0.47917267803755664,Moderate Risk
18370,0.6085442397883573,Moderate Risk
18371,0.8356811054687753,High Risk
18372,0.6030607422163689,Moderate Risk
18373,0.820879533272253,High Risk
18374,0.4793828752380064,Moderate Risk
18375,0.4726168317186015,Moderate Risk
18376,0.5713636873805582,Moderate Risk
18377,0.4980877938108873,Moderate Risk
18378,0.5933253590790252,Moderate Risk
18379,0.47151278353805093,Moderate Risk
18380,0.6766887304596776,Moderate Risk
18381,0.552376281347302,Moderate Risk
18382,0.5890856282264314,Moderate Risk
18383,0.6790362551024004,Moderate Risk
18384,0.271113912284197,Low Risk
18385,0.4545742183998999,Moderate Risk
18386,0.6891009498754617,Moderate Risk
18387,0.5509921843890904,Moderate Risk
18388,0.45286147206718624,Moderate Risk
18389,0.7065192448526421,Moderate Risk
18390,0.7331166182157046,Moderate Risk
18391,0.8060365630993098,High Risk
18392,0.49285723509537877,Moderate Risk
18393,0.4330394656987467,Moderate Risk
18394,0.621104329694394,Moderate Risk
18395,0.5406548147352638,Moderate Risk
18396,0.8701875232205861,High Risk
18397,0.4975341039089275,Moderate Risk
18398,0.28795428583323346,Low Risk
18399,0.6111582536761618,Moderate Risk
18400,0.3745513384249887,Low Risk
18401,0.32600835591334476,Low Risk
18402,0.3720500913201657,Low Risk
18403,0.6885440528808154,Moderate Risk
18404,0.6748055307687366,Moderate Risk
18405,0.32192374146913855,Low Risk
18406,0.38935446505258337,Low Risk
18407,0.5767003491352329,Moderate Risk
18408,0.8974668598622868,High Risk
18409,0.2513742640998715,Low Risk
18410,0.6046925668076697,Moderate Risk
18411,0.6244588766308836,Moderate Risk
18412,0.7424178863679615,Moderate Risk
18413,0.6716577441663398,Moderate Risk
18414,0.7288363323811909,Moderate Risk
18415,0.5396203624608267,Moderate Risk
18416,0.6167403101059113,Moderate Risk
18417,0.5501919734881918,Moderate Risk
18418,0.6483570027683487,Moderate Risk
18419,0.5019418778739292,Moderate Risk
18420,0.27682957700748745,Low Risk
18421,0.8247203439988042,High Risk
18422,0.44387346971417896,Moderate Risk
18423,0.7142296483340508,Moderate Risk
18424,0.8515114495878775,High Risk
18425,0.3980074356503228,Low Risk
18426,0.5865635425180429,Moderate Risk
18427,0.4163367267042367,Moderate Risk
18428,0.7686706110513213,High Risk
18429,0.5409664846276812,Moderate Risk
18430,0.8004404695759156,High Risk
18431,0.8157846602256802,High Risk
18432,0.6893192517593595,Moderate Risk
18433,0.5264407604845064,Moderate Risk
18434,0.3258427525063957,Low Risk
18435,0.5162523340198856,Moderate Risk
18436,0.8423949480706526,High Risk
18437,0.7504330572838667,High Risk
18438,0.5223416705975263,Moderate Risk
18439,0.49007459812327214,Moderate Risk
18440,0.22445471159157035,Low Risk
18441,0.8732994576989459,High Risk
18442,0.713013669176847,Moderate Risk
18443,0.5545295378402528,Moderate Risk
18444,0.679772767870009,Moderate Risk
18445,0.7805988283846195,High Risk
18446,0.6533768156693992,Moderate Risk
18447,0.8080098676350865,High Risk
18448,0.5545441054865481,Moderate Risk
18449,0.6874503026286964,Moderate Risk
18450,0.7117366642037594,Moderate Risk
18451,0.6701841513346527,Moderate Risk
18452,0.5187999760305538,Moderate Risk
18453,0.6119685181360496,Moderate Risk
18454,0.5678558362079936,Moderate Risk
18455,0.37717705084499453,Low Risk
18456,0.3903591307275825,Low Risk
18457,0.4339132939019455,Moderate Risk
18458,0.5872149043736405,Moderate Risk
18459,0.8011048795258391,High Risk
18460,0.5195264136576311,Moderate Risk
18461,0.682418838916735,Moderate Risk
18462,0.6416250141934254,Moderate Risk
18463,0.5680697401652705,Moderate Risk
18464,0.7520172340080243,High Risk
18465,0.34314031070630796,Low Risk
18466,0.5864236429303398,Moderate Risk
18467,0.46759965127675124,Moderate Risk
18468,0.696820138910048,Moderate Risk
18469,0.40973876562960637,Moderate Risk
18470,0.29953623948557145,Low Risk
18471,0.6720876066942636,Moderate Risk
18472,0.2536291027629483,Low Risk
18473,0.7303309138889008,Moderate Risk
18474,0.3079299689446139,Low Risk
18475,0.38055120734988174,Low Risk
18476,0.6211667793346924,Moderate Risk
18477,0.7534053617170023,High Risk
18478,0.885211698992912,High Risk
18479,0.755931353760273,High Risk
18480,0.549051582919681,Moderate Risk
18481,0.7910772478506941,High Risk
18482,0.721769873018795,Moderate Risk
18483,0.678643299161118,Moderate Risk
18484,0.8085521332635723,High Risk
18485,0.8487117062363322,High Risk
18486,0.6679707547650648,Moderate Risk
18487,0.3061139221914238,Low Risk
18488,0.4890559948602119,Moderate Risk
18489,0.2984312148520389,Low Risk
18490,0.5272322192341486,Moderate Risk
18491,0.686967886731165,Moderate Risk
18492,0.5697427837461889,Moderate Risk
18493,0.44934040384112534,Moderate Risk
18494,0.48377730681264314,Moderate Risk
18495,0.595994826983041,Moderate Risk
18496,0.5869392522269995,Moderate Risk
18497,0.829565566604733,High Risk
18498,0.7947480901492093,High Risk
18499,0.5283583481554407,Moderate Risk
18500,0.7224011047763438,Moderate Risk
18501,0.43951109546871575,Moderate Risk
18502,0.7621189592653346,High Risk
18503,0.4709168356500426,Moderate Risk
18504,0.34195958956339695,Low Risk
18505,0.682425229207153,Moderate Risk
18506,0.24399500171147892,Low Risk
18507,0.8394755901863756,High Risk
18508,0.8101220262443611,High Risk
18509,0.7970198832240102,High Risk
18510,0.5657310359722506,Moderate Risk
18511,0.7290202298672048,Moderate Risk
18512,0.853715900250586,High Risk
18513,0.6967952211896531,Moderate Risk
18514,0.6145881170993449,Moderate Risk
18515,0.7466475916265418,Moderate Risk
18516,0.3406749408810518,Low Risk
18517,0.4964708659446351,Moderate Risk
18518,0.6923689883934667,Moderate Risk
18519,0.8395771404406305,High Risk
18520,0.7046727112699981,Moderate Risk
18521,0.8384361377063669,High Risk
18522,0.6245141932682124,Moderate Risk
18523,0.8517949929344525,High Risk
18524,0.20126080123495294,Low Risk
18525,0.7605465518597828,High Risk
18526,0.8190419955173502,High Risk
18527,0.5308561064905982,Moderate Risk
18528,0.4671216072104164,Moderate Risk
18529,0.884778824032705,High Risk
18530,0.7811723489992792,High Risk
18531,0.8584906028235777,High Risk
18532,0.4246378261605384,Moderate Risk
18533,0.8772535010081852,High Risk
18534,0.4837552155566563,Moderate Risk
18535,0.5839039234339808,Moderate Risk
18536,0.5935925871328972,Moderate Risk
18537,0.5434405358193667,Moderate Risk
18538,0.5667539228441687,Moderate Risk
18539,0.6789105176352515,Moderate Risk
18540,0.35268748898584057,Low Risk
18541,0.722617257526214,Moderate Risk
18542,0.6483435575714565,Moderate Risk
18543,0.7235514443062515,Moderate Risk
18544,0.554580524192226,Moderate Risk
18545,0.40838599834963923,Moderate Risk
18546,0.4314377158839041,Moderate Risk
18547,0.7611725324340689,High Risk
18548,0.4994574499426736,Moderate Risk
18549,0.7354704718832262,Moderate Risk
18550,0.5537305251259339,Moderate Risk
18551,0.669945801905129,Moderate Risk
18552,0.44415417962680054,Moderate Risk
18553,0.8374033029322354,High Risk
18554,0.694544174533616,Moderate Risk
18555,0.6998654712892259,Moderate Risk
18556,0.8676987387010023,High Risk
18557,0.6670137051643088,Moderate Risk
18558,0.7326252987567542,Moderate Risk
18559,0.7801484812396021,High Risk
18560,0.5305655611505047,Moderate Risk
18561,0.5398515663767415,Moderate Risk
18562,0.4004404462198923,Moderate Risk
18563,0.46211164670623667,Moderate Risk
18564,0.8051092597326391,High Risk
18565,0.556206777506627,Moderate Risk
18566,0.3210153202731028,Low Risk
18567,0.9069351047705037,High Risk
18568,0.7582885521720013,High Risk
18569,0.6400277229769884,Moderate Risk
18570,0.39354746707734856,Low Risk
18571,0.3975474124846465,Low Risk
18572,0.5507983974793722,Moderate Risk
18573,0.8306464145201609,High Risk
18574,0.49566242757851264,Moderate Risk
18575,0.8989426292735017,High Risk
18576,0.38175307128255787,Low Risk
18577,0.599609286187111,Moderate Risk
18578,0.6938263335551116,Moderate Risk
18579,0.3986230352442965,Low Risk
18580,0.4458171200414097,Moderate Risk
18581,0.3427341701761745,Low Risk
18582,0.5866421966454206,Moderate Risk
18583,0.39334647057361743,Low Risk
18584,0.3338362650009069,Low Risk
18585,0.6291083241911856,Moderate Risk
18586,0.7738675355283936,High Risk
18587,0.5293739987349285,Moderate Risk
18588,0.39436886971463,Low Risk
18589,0.40333334208001864,Moderate Risk
18590,0.754065847043194,High Risk
18591,0.4030526292139466,Moderate Risk
18592,0.3484882783502533,Low Risk
18593,0.6540955209087164,Moderate Risk
18594,0.4583039476966067,Moderate Risk
18595,0.646860765369846,Moderate Risk
18596,0.3927969901893807,Low Risk
18597,0.8410710617156814,High Risk
18598,0.48732204317115346,Moderate Risk
18599,0.3736107297415227,Low Risk
18600,0.7347833577484547,Moderate Risk
18601,0.8085703898651248,High Risk
18602,0.5137480427570577,Moderate Risk
18603,0.42707483748249075,Moderate Risk
18604,0.806808956417908,High Risk
18605,0.4991658048868576,Moderate Risk
18606,0.748506202708298,Moderate Risk
18607,0.5206614642527402,Moderate Risk
18608,0.5146148054657249,Moderate Risk
18609,0.6546697900348831,Moderate Risk
18610,0.3899162503308157,Low Risk
18611,0.6475856939890368,Moderate Risk
18612,0.7801535385585296,High Risk
18613,0.5638327119473637,Moderate Risk
18614,0.7112820455574262,Moderate Risk
18615,0.8413944382593338,High Risk
18616,0.6093915635747947,Moderate Risk
18617,0.7458366197982496,Moderate Risk
18618,0.6392551096367812,Moderate Risk
18619,0.3190296507071566,Low Risk
18620,0.7933135378420989,High Risk
18621,0.7579309907829108,High Risk
18622,0.8341669052316053,High Risk
18623,0.6473799944181945,Moderate Risk
18624,0.8052691234593455,High Risk
18625,0.66356768500226,Moderate Risk
18626,0.5027798336615452,Moderate Risk
18627,0.7322720837832921,Moderate Risk
18628,0.5918960055934547,Moderate Risk
18629,0.4059302869211418,Moderate Risk
18630,0.6431041264056327,Moderate Risk
18631,0.6657302278338435,Moderate Risk
18632,0.6311869031307789,Moderate Risk
18633,0.4763800152939181,Moderate Risk
18634,0.8173947644793343,High Risk
18635,0.46084537295959366,Moderate Risk
18636,0.715719350518276,Moderate Risk
18637,0.5602235873343449,Moderate Risk
18638,0.8010954829763547,High Risk
18639,0.6831129157375554,Moderate Risk
18640,0.29612995377820944,Low Risk
18641,0.2935420525363059,Low Risk
18642,0.517140917135251,Moderate Risk
18643,0.4690371315580819,Moderate Risk
18644,0.8152359937903131,High Risk
18645,0.6456689746591685,Moderate Risk
18646,0.6951860988046081,Moderate Risk
18647,0.45558504038802916,Moderate Risk
18648,0.4270892669709907,Moderate Risk
18649,0.45891242164568696,Moderate Risk
18650,0.6211390244346939,Moderate Risk
18651,0.8234102155788529,High Risk
18652,0.5742941703498982,Moderate Risk
18653,0.33289108772491194,Low Risk
18654,0.8337190607279831,High Risk
18655,0.5911217225299445,Moderate Risk
18656,0.7754963251008019,High Risk
18657,0.7826179244513297,High Risk
18658,0.2783605647093522,Low Risk
18659,0.7261784216786678,Moderate Risk
18660,0.5705281378971162,Moderate Risk
18661,0.7779369416959306,High Risk
18662,0.3660981957812001,Low Risk
18663,0.837965557227202,High Risk
18664,0.8349599098653152,High Risk
18665,0.6040854488542559,Moderate Risk
18666,0.476394725458792,Moderate Risk
18667,0.5450594745018351,Moderate Risk
18668,0.5046588641467478,Moderate Risk
18669,0.5189955121285288,Moderate Risk
18670,0.6618875912235209,Moderate Risk
18671,0.6884329802627738,Moderate Risk
18672,0.6773829664788965,Moderate Risk
18673,0.4945034338219237,Moderate Risk
18674,0.7900160410184324,High Risk
18675,0.5064230532336047,Moderate Risk
18676,0.6030819170300965,Moderate Risk
18677,0.3133339440540676,Low Risk
18678,0.7373708185623739,Moderate Risk
18679,0.5534859527945457,Moderate Risk
18680,0.8522250657619301,High Risk
18681,0.747869140347082,Moderate Risk
18682,0.7746469810719285,High Risk
18683,0.28743998694850015,Low Risk
18684,0.4964856082583977,Moderate Risk
18685,0.7524465135124675,High Risk
18686,0.6464624054199405,Moderate Risk
18687,0.81345659345343,High Risk
18688,0.8452941363603499,High Risk
18689,0.39115008214412395,Low Risk
18690,0.49748250453228765,Moderate Risk
18691,0.8586000502066832,High Risk
18692,0.321021747227506,Low Risk
18693,0.7905813130374798,High Risk
18694,0.4939792889243983,Moderate Risk
18695,0.47893305439347733,Moderate Risk
18696,0.5316761188585506,Moderate Risk
18697,0.7435653324863295,Moderate Risk
18698,0.3660981957812001,Low Risk
18699,0.787447167027647,High Risk
18700,0.6273252115333182,Moderate Risk
18701,0.6566102581714197,Moderate Risk
18702,0.7062529146088954,Moderate Risk
18703,0.8391291484239478,High Risk
18704,0.701485197913994,Moderate Risk
18705,0.8370693432931539,High Risk
18706,0.8256958017980137,High Risk
18707,0.8002776249463758,High Risk
18708,0.4566840214848489,Moderate Risk
18709,0.5578827370243901,Moderate Risk
18710,0.719498735495728,Moderate Risk
18711,0.8205275937954049,High Risk
18712,0.7237375673536496,Moderate Risk
18713,0.4657215328711472,Moderate Risk
18714,0.2761590459957035,Low Risk
18715,0.7487312893065173,Moderate Risk
18716,0.7782685087854968,High Risk
18717,0.7267917276943184,Moderate Risk
18718,0.6816727656881512,Moderate Risk
18719,0.5892323948628102,Moderate Risk
18720,0.70461748136192,Moderate Risk
18721,0.8742344222650915,High Risk
18722,0.5583272555225727,Moderate Risk
18723,0.7545091230346735,High Risk
18724,0.499435335402011,Moderate Risk
18725,0.8414871378842602,High Risk
18726,0.6755341871824302,Moderate Risk
18727,0.35968344394469887,Low Risk
18728,0.3847021529733458,Low Risk
18729,0.2542641456393961,Low Risk
18730,0.8685693366135001,High Risk
18731,0.7126507462565206,Moderate Risk
18732,0.6807683749015554,Moderate Risk
18733,0.6531860452929613,Moderate Risk
18734,0.7680740528180678,High Risk
18735,0.460438424846092,Moderate Risk
18736,0.7667218382847732,High Risk
18737,0.7607643065912331,High Risk
18738,0.3524817714826858,Low Risk
18739,0.5373746230278651,Moderate Risk
18740,0.5960303255209255,Moderate Risk
18741,0.7526143439512486,High Risk
18742,0.8206732878116212,High Risk
18743,0.8134342205909415,High Risk
18744,0.7215829342769018,Moderate Risk
18745,0.30699924112673,Low Risk
18746,0.5975937753583408,Moderate Risk
18747,0.6993380427371891,Moderate Risk
18748,0.8966159262091438,High Risk
18749,0.7873160395022294,High Risk
18750,0.7119457160318187,Moderate Risk
18751,0.7620922300275376,High Risk
18752,0.3745996921010668,Low Risk
18753,0.301472918355281,Low Risk
18754,0.44444210240937304,Moderate Risk
18755,0.845606647882458,High Risk
18756,0.7934757634571651,High Risk
18757,0.46130057237203503,Moderate Risk
18758,0.5561922207182178,Moderate Risk
18759,0.5548031304131646,Moderate Risk
18760,0.5452829375532966,Moderate Risk
18761,0.7900307150461275,High Risk
18762,0.7483309640569729,Moderate Risk
18763,0.27462381082941184,Low Risk
18764,0.5919458622611575,Moderate Risk
18765,0.6692237953174003,Moderate Risk
18766,0.8904346973554772,High Risk
18767,0.8491378104346494,High Risk
18768,0.44141445494618314,Moderate Risk
18769,0.4495852927068597,Moderate Risk
18770,0.4948097874825936,Moderate Risk
18771,0.5727481143207257,Moderate Risk
18772,0.7800090493034313,High Risk
18773,0.574030569052221,Moderate Risk
18774,0.911127669519157,High Risk
18775,0.5152195678491027,Moderate Risk
18776,0.81139545389348,High Risk
18777,0.8039085533764181,High Risk
18778,0.7107906343352335,Moderate Risk
18779,0.7651757794717793,High Risk
18780,0.7787216146213627,High Risk
18781,0.3336227650585355,Low Risk
18782,0.37998061720494913,Low Risk
18783,0.7274567929756515,Moderate Risk
18784,0.7929017325535604,High Risk
18785,0.8200378073349863,High Risk
18786,0.6372843785776721,Moderate Risk
18787,0.4198753368667297,Moderate Risk
18788,0.5589024274999718,Moderate Risk
18789,0.4460179301621962,Moderate Risk
18790,0.8435365621961239,High Risk
18791,0.3372273182439381,Low Risk
18792,0.3378082568757713,Low Risk
18793,0.7860348437443456,High Risk
18794,0.6747925896015189,Moderate Risk
18795,0.6321764301354773,Moderate Risk
18796,0.8229780913756302,High Risk
18797,0.6878311117708381,Moderate Risk
18798,0.6790940897384403,Moderate Risk
18799,0.81345659345343,High Risk
18800,0.7203859947230083,Moderate Risk
18801,0.8379575498672469,High Risk
18802,0.5640470784665983,Moderate Risk
18803,0.6594113204229571,Moderate Risk
18804,0.7468236058592983,Moderate Risk
18805,0.845606647882458,High Risk
18806,0.23751725709761698,Low Risk
18807,0.33386905280522555,Low Risk
18808,0.853726947021599,High Risk
18809,0.7375681347910533,Moderate Risk
18810,0.6072735116004172,Moderate Risk
18811,0.338545257195836,Low Risk
18812,0.7708453065810559,High Risk
18813,0.40732322858506215,Moderate Risk
18814,0.5447190986001993,Moderate Risk
18815,0.7130257362181655,Moderate Risk
18816,0.4463425238922031,Moderate Risk
18817,0.5748643820465582,Moderate Risk
18818,0.42337181473374913,Moderate Risk
18819,0.7873061644731212,High Risk
18820,0.5407426869211498,Moderate Risk
18821,0.5959877271548764,Moderate Risk
18822,0.6643089954928337,Moderate Risk
18823,0.6807363340498908,Moderate Risk
18824,0.792207319864714,High Risk
18825,0.6439068938352827,Moderate Risk
18826,0.4077940277579555,Moderate Risk
18827,0.70743086533074,Moderate Risk
18828,0.3534800550883619,Low Risk
18829,0.4907091509539237,Moderate Risk
18830,0.4934476824491105,Moderate Risk
18831,0.5198543030099472,Moderate Risk
18832,0.6716252299724662,Moderate Risk
18833,0.8712280498412189,High Risk
18834,0.38729197988748093,Low Risk
18835,0.34944113627945456,Low Risk
18836,0.735430313544647,Moderate Risk
18837,0.7276471199194551,Moderate Risk
18838,0.817421169659332,High Risk
18839,0.434965534183623,Moderate Risk
18840,0.4912259297369357,Moderate Risk
18841,0.4196342931363188,Moderate Risk
18842,0.5865849940818804,Moderate Risk
18843,0.7466420138507082,Moderate Risk
18844,0.5614017561439453,Moderate Risk
18845,0.5982933659097512,Moderate Risk
18846,0.5171041027460171,Moderate Risk
18847,0.6407860373303903,Moderate Risk
18848,0.8415028694402903,High Risk
18849,0.5327056239057828,Moderate Risk
18850,0.3617809061979625,Low Risk
18851,0.592516325863509,Moderate Risk
18852,0.4583039476966067,Moderate Risk
18853,0.5829275719418934,Moderate Risk
18854,0.8405987951948083,High Risk
18855,0.46290825969438765,Moderate Risk
18856,0.3949402568599185,Low Risk
18857,0.5135376406546829,Moderate Risk
18858,0.7920832095887765,High Risk
18859,0.5480494460473334,Moderate Risk
18860,0.8175688247672325,High Risk
18861,0.8325282590846255,High Risk
18862,0.6878754287171519,Moderate Risk
18863,0.6765173435506378,Moderate Risk
18864,0.8408063047273615,High Risk
18865,0.8819076416327958,High Risk
18866,0.6193268776599242,Moderate Risk
18867,0.6065230821249588,Moderate Risk
18868,0.3382181636079022,Low Risk
18869,0.8355370576836216,High Risk
18870,0.8596545128362526,High Risk
18871,0.8422713444854086,High Risk
18872,0.5757337817292081,Moderate Risk
18873,0.555342831270062,Moderate Risk
18874,0.8948853779048811,High Risk
18875,0.8496780704825111,High Risk
18876,0.6324339443548751,Moderate Risk
18877,0.3587316232000275,Low Risk
18878,0.85444640509829,High Risk
18879,0.4501772146099197,Moderate Risk
18880,0.5302310320647999,Moderate Risk
18881,0.7668777176808548,High Risk
18882,0.5949419034464112,Moderate Risk
18883,0.7885572145150318,High Risk
18884,0.8951947262731466,High Risk
18885,0.3098716849810436,Low Risk
18886,0.8167811502349709,High Risk
18887,0.7480834918128414,Moderate Risk
18888,0.3643829070011565,Low Risk
18889,0.8560369890345728,High Risk
18890,0.5490880855424138,Moderate Risk
18891,0.2466386039267493,Low Risk
18892,0.6945128958881531,Moderate Risk
18893,0.6100979549880078,Moderate Risk
18894,0.7637693054310787,High Risk
18895,0.4676143324420141,Moderate Risk
18896,0.5917139142430723,Moderate Risk
18897,0.6304543614429738,Moderate Risk
18898,0.7898322397543915,High Risk
18899,0.8546740866462115,High Risk
18900,0.7487368365649745,Moderate Risk
18901,0.5906503673895396,Moderate Risk
18902,0.6607832210546438,Moderate Risk
18903,0.5562286125082944,Moderate Risk
18904,0.6905290521240073,Moderate Risk
18905,0.4413708334875171,Moderate Risk
18906,0.6257566091905401,Moderate Risk
18907,0.6902356597272106,Moderate Risk
18908,0.4085966290803159,Moderate Risk
18909,0.3996005931124633,Low Risk
18910,0.41004233523285144,Moderate Risk
18911,0.30469183445962916,Low Risk
18912,0.5734672811919674,Moderate Risk
18913,0.7332929084312262,Moderate Risk
18914,0.3378082568757713,Low Risk
18915,0.6067311016161852,Moderate Risk
18916,0.27700412521908047,Low Risk
18917,0.6968575133215281,Moderate Risk
18918,0.6247324121253109,Moderate Risk
18919,0.5864093402781987,Moderate Risk
18920,0.8904346973554772,High Risk
18921,0.7848952535903161,High Risk
18922,0.6874376315852841,Moderate Risk
18923,0.3647867977780953,Low Risk
